"SURVEY_YEAR","BIOMASS_MALE_LE102","CV_BIOMASS_MALE_LE102","CI_BIOMASS_MALE_LE102","BIOMASS_MALE_GE103","CV_BIOMASS_MALE_GE103","CI_BIOMASS_MALE_GE103","BIOMASS_MALE_GE110","CV_BIOMASS_MALE_GE110","CI_BIOMASS_MALE_GE110","BIOMASS_MALE_103TO124","CV_BIOMASS_MALE_103TO124","CI_BIOMASS_MALE_103TO124","BIOMASS_MALE_GE125","CV_BIOMASS_MALE_GE125","CI_BIOMASS_MALE_GE125","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
1975,5610.861055315057411770560331700644532847,0.1975103580348219976620881528649715058744,2172.078224801075718170084793422978832031,72373.7957722794223056157821138333513267,0.3618910699526825513927775924793909855368,51335.2035615915809057855721435393219822,69971.9526310543572005833109553142274739,0.3714547320134242207885185701038088871627,50943.1693095276477420960419242727672198,15721.1685959737309798568193634732806836,0.2874837518414641055437470058019597116396,8858.377841353352270524543760859066021099,56652.6271763056913257589627503600706425,0.4064659838050271941479255630996164958166,45133.6370470987647549353885008092856063,77984.656827594479717386342445533995859,0.3400734057971160007103647974070243749841,51980.1953806675660699996401403450199906,267.78719695696954247022154342032239025,0.5115584149777299653216160099767235595943,268.498036292207603085898213626544686101,12822.1985774313250601172559672170803734,0.3912120438513058904164072027063928221855,9831.749083802662470202597587177036112623,13089.9857743882946025874775106374027636,0.3839724699961975528010206341606300068718,9851.340573213645986285332045298104449969
1976,5927.220703183572937528631891393456588114,0.3528738850714332735287467654437734008123,4099.460338528111255668612946029268792327,47339.250984261850652402748531120072421,0.2141386394417173577874784243924346960196,19868.8390840012314861571086391147733284,45561.7616238674964836879925952717182437,0.2181519840548210366541618156818875212657,19481.2018427478182654779735336596465435,9084.834573834965023257268091996746776161,0.2470491604833593156408954369943665577306,4399.025479008405999491618246388054702893,38254.4164104268856291454804391233256452,0.2342409260013410369806402400634105945537,17563.0698502938090510067935660376563179,53266.4716874454235899313804225135290102,0.2005882936770933700151148060816072421966,20941.8761053284084695774415107187319609,1971.448103366841213801285619957545241514,0.5703789879409192487745798764241738044744,2203.966244993790352698219435333171465422,9772.203600048489012214105546403212797837,0.4188777494079490715387347820613063749135,8022.982955459354757476891696624439012717,11743.6517034153302260153911663607580394,0.3671769336223195438790627542993719951856,8451.516123097598276264488201423048863766
1977,10616.6675275149466470101815674938417008,0.4326466261816395314742773989206602301116,9002.800158660160279953317694566288193433,39887.6728527263528690120124411165301194,0.2671396786691336119298591193454359506616,20884.9370131242101925286897577249597993,38606.4819911243026371212170694074717947,0.2732339159183148586761441811274939342767,20675.2564983589972491018327618722943926,6915.64631470191160206950152829549469641,0.2798476764180143299566147235672583093928,3793.242002112342355905131056545442394536,32972.0265380244412669425109128210354229,0.2939986016684478993893973317664926042561,18999.7102048541161919136659248209202087,50504.3403802412995160221940086103718202,0.2316599002472740114811493192509173117542,22931.667690900501638975483862961753973,13592.2238089608570002896195098346228462,0.6468171417619702108858036980364860138483,17231.6993744300802419979035735481325181,8121.285242377432306253844277643947217611,0.3584198219199183735197396929624215531634,5705.226036254209608901471746991360615716,21713.5090513382893065434637874785700638,0.4297972644811232777532521446178525119687,18291.5173134005615802473435883674952533
1978,11900.8945944916942592647994801746417248,0.2369190341656929837310116902955879651103,5526.314967947989772341599849988985713854,14257.7523177650331373654701936597028848,0.2483213969488848606104597649446229988403,6939.389746881283340662861404116842876504,13150.9928021746485968073521299215907944,0.2534041007145237170713126298038651605562,6531.730388894952616129149342573316286748,3724.043290650890220613907964710838114296,0.202172061813054860430082768215147108429,1475.679120289849450391928159642084156666,10533.7090271141429167515622289488647705,0.2767571196695246208825513876635904183411,5713.946780770722016493844908509088198201,26158.6469122567273966302696738343446097,0.1802202479771497707714085335281458708112,9240.062953216276722755127997917868926698,6200.757547936563032272979013578766385816,0.2685319716342909867823373123605186974761,3263.599233948289080685388641186764550102,7995.481883423560933769169656958343832731,0.2661035917172531360271525602323082961211,4170.147835510905291097560120117178701708,14196.2394313601239660421486705371102186,0.2508848257753167713020713956628546746218,6980.777270546874798154068414214873907599
1979,16488.7405583534725880397126850147346422,0.2848542445340037558387474374708302437546,9205.899960731252783862342710475950522182,16034.6924619890782773199833826640753526,0.2041377834317227510146224105854520197472,6415.641691311615352173471933848393194288,13351.5247774901070529560276824579596247,0.214965321243985926511116573659779461286,5625.425033264789217064815231918784921149,7821.743480739073705818620897824616640967,0.2051725693433288711580487313828212119045,3145.422125107829536040934315842601653789,8212.948981250004571501362484839458711641,0.2442293471561732047923827534155128619082,3931.452609118586989948164037879219891863,32523.4330203425508653596960676788099949,0.1928334685863609683980387291785918162653,12292.348543311727013030217289196422892,3305.739672406686846963808751423498026946,0.248259222998367489119886558795694946307,1608.533510512861442873075880770158500535,16130.8608880635268600678085614070403406,0.343057895474989917243219509461330621501,10846.2856093794448411810457794793058241,19436.6005604702137070316173128305383675,0.3129781288438301938953027774911620270637,11923.1325140217810625719011028936490733
1980,64010.9231266578042882806208984047370713,0.1878549262135402716071153611171894377189,23568.5437920050447098848114044446224696,38439.0968938027581335764588103859398598,0.22349768534975036441763935117936284207,16838.4563980914030544849766932721728367,27571.691238179262656764196283491123666,0.2418126226578896977604795144675062838027,13067.678620058663824000111185835068926,25677.4538828422588423014131775531803161,0.2032964846763170180561085584620077821192,10231.4667752473532535268246861893051293,12761.6430109604992912750456328327595437,0.3115431491720500377910792707494148860612,7792.572806398468587211100493823569792276,102450.0200204605624218570797087906769308,0.1751668061214940222215251209025133068976,35173.8518763717048996292423338308830502,12487.5382448592504032494320610698908632,0.2516378864652183953066317692961473296755,6158.981952936330699539018147082081950923,50779.9117661607197898286699969843245196,0.3249478621815161311529027662115335924324,32341.6145895526882176037434297731443953,63267.450011019970193078102058054215383,0.2824875281162140404495096709808251913609,35029.6405051051734610608704465009309563
1981,29632.6337061344899524494778827564897801,0.197190900401985833235531454239857510143,11452.8400147179933103329449346561404575,26821.8234228041002151102239703665575967,0.1524412082073902568354934789374050697381,8013.952291039171799888276697651229270915,18183.2536212182933827019689949639546724,0.1686990140645296221572834128157636214835,6012.294038434235554055964578342524037397,18651.484444371708668995445812451841647,0.1520094422404992230736718108889978526003,5556.995424798730347069158154251189527982,8170.338978432391546114778157914715949821,0.2427641558540094990545452564455452123982,3887.592272474889718541196018146593989218,56454.4571289385901675597018531230473774,0.1617202469995533656774452474129135537564,17894.4643521905844969685112595393288565,645.497959292539841377602038354108563341,0.2498407716377136806706902917697423449747,316.092548150826590087571066125960436958,34088.0697538231981705506275051328694805,0.2996489827608910579162435843663810941629,20020.3326349902220183140325007640054173,34733.5677131157380119282295434869780438,0.2962148424054961055321623986146951686146,20165.6526411895639595726929279469959513
1982,14986.7294031872704115596990928046707339,0.1960983310113647530040642421102205081729,5760.190341636581760870680651868707550262,35605.5252163683988444995947137876903795,0.1873559929100540200151768446588971180007,13074.9807187934680273065445713819694136,26434.7230743970381854979193061600933625,0.194949697562522215886214260685913042814,10100.7448862653509021326784989226627898,23534.2506752763614879487292937606767706,0.1813164150223491273295326105557874480588,8363.606086849681569804206268687117159508,12071.274541092037356550865420027013609,0.2272040848900828717043074709861861635155,5375.580055708911975272226704424490232918,50592.254619555669256059293806592361113,0.1822276478890467391847455873598452014874,18069.8428190217620314620585677567391505,415.064010206383369293445361782439107597,0.2664485476331024391564400643330391454093,216.762677280753630036198845269165891632,58881.0079334967158114064568826064141529,0.2878614953815745978712059849989141441866,33221.1669868890153464523227884690282148,59296.0719437030991806999022443888532603,0.2858676075115533678722229561557400764427,33223.6193939035240119039716009142290154
1983,7991.688124723236174533843319815487688939,0.2273842022404014457063372821957627724924,3561.679912436794498154226547478226663391,17703.8820794555735262830574873638785565,0.19795494278575558925088796198601967504,6868.959089683807818912178060648053711903,13818.6222016588778110678295588290738509,0.1945603618332842996781068344579497258438,5269.57002576072569961973087197915067789,11750.3808007377948548392951581004112458,0.2032323509676544683394807673037805292902,4680.592729202299246634893130629278268457,5953.501278717778671443762329263467310765,0.207693070482974413913290403918009775877,2423.541882974371417079904110588754272793,25695.5702041788097008169008071793662455,0.1966800120787685803846799023540010200784,9905.457913932319285350440455558352166688,1433.00251223012961657658945902041111728,0.3385396146336049075385820482919241854828,950.8511117883765363066699803552787047,16460.6329356398690840519633032640180998,0.2214537036167676544492606838382118199145,7144.725529848247473144216510848647595047,17893.6354478699987006285527622844292171,0.2073411487951664605425653333129711248189,7271.770382571225763310456272926887383274
1984,6018.006376737731433000492036575905378555,0.1691208746618826760211205386910275439452,1994.830184223158244400359925515467316265,13436.4057103262256380970227186032902892,0.1914271987776955483211917832988590792622,5041.303273266028614502650196414166200694,10702.7441720784177529493958529051330594,0.2006960092683000080535245213978276777226,4210.076165369160290205681937840055353515,9405.747180117375678299002102625152340598,0.1903663916056002925429305101166150673176,3509.454776025650215940453558767201138409,4030.658530208849959798020615978137948671,0.2217386354235591911285733026495059878383,1751.755335799804678681278688517972583748,19454.4120870639570710975147551791956678,0.1726054955762581239250759535865790885759,6581.559341287544019813774685545893283865,1590.463411999960867979886436886083532605,0.2295539740371959224464046571880703797148,715.590505699284155279099253964354410093,11010.7059852506815417336080390058138382,0.2609039495281266195590194553154945621261,5630.563890143975580251687159340659845062,12601.1693972506424097134944758918973707,0.2324859160073071273369935019328887851213,5742.005043762801189919193312300664227016
